#  Magnitude  Err_Magnitude  HJD-2450000  [Seeing  Background  Airmass  ExposureTime[s]  QualityParameter  [Flux  Err_Flux  [PhotScale  Chi^2/Pixel]]]
19.153 0.062 7602.497409999836 6.65 285.0 0.0 0 0
19.205 0.059 7602.542960000224 6.38 247.0 0.0 0 0
19.206 0.053 7602.58227000013 5.91 228.0 0.0 0 0
19.176 0.056 7602.63956000004 6.38 232.0 0.0 0 0
19.048 0.043 7602.677300000098 5.61 239.0 0.0 0 0
19.228 0.061 7602.714620000217 6.38 263.0 0.0 0 0
19.030 0.056 7602.754379999824 6.24 331.0 0.0 0 0
19.057 0.049 7603.472469999921 5.19 358.0 0.0 0 0
19.165 0.049 7603.5099999997765 5.73 212.0 0.0 0 0
19.233 0.043 7603.55690999981 4.96 202.0 0.0 0 0
19.273 0.047 7603.604689999949 5.51 196.0 0.0 0 0
19.195 0.039 7603.64254999999 4.94 182.0 0.0 0 0
19.203 0.042 7603.680130000226 5.36 182.0 0.0 0 0
19.279 0.052 7603.719889999833 5.94 207.0 0.0 0 0
19.183 0.055 7603.757550000213 6.47 229.0 0.0 0 0
19.123 0.055 7604.480049999896 6.19 282.0 0.0 0 0
19.181 0.058 7604.5208800002 6.18 273.0 0.0 0 0
19.135 0.040 7604.558230000082 4.50 250.0 0.0 0 0
19.172 0.042 7604.598249999806 5.39 188.0 0.0 0 0
19.177 0.044 7604.636340000201 6.08 175.0 0.0 0 0
19.061 0.042 7604.674769999925 6.10 183.0 0.0 0 0
19.219 0.047 7604.71223999979 5.11 215.0 0.0 0 0
19.257 0.052 7604.750459999777 5.44 242.0 0.0 0 0
19.117 0.044 7605.487259999849 5.78 221.0 0.0 0 0
19.138 0.045 7605.529509999789 6.01 213.0 0.0 0 0
19.211 0.049 7605.581269999966 5.91 199.0 0.0 0 0
19.133 0.049 7605.628229999915 6.26 216.0 0.0 0 0
19.140 0.050 7605.665969999973 5.91 243.0 0.0 0 0
19.090 0.052 7605.703499999829 6.27 259.0 0.0 0 0
19.160 0.053 7605.740790000185 5.34 305.0 0.0 0 0
19.070 0.050 7606.689470000099 6.62 224.0 0.0 0 0
19.331 0.089 7606.740060000215 8.29 264.0 0.0 0 0
19.148 0.053 7607.502379999962 6.10 249.0 0.0 0 0
19.249 0.055 7607.567799999844 6.07 214.0 0.0 0 0
19.224 0.051 7607.613499999978 6.33 182.0 0.0 0 0
19.153 0.043 7607.657149999868 5.42 175.0 0.0 0 0
19.182 0.045 7607.70075999992 5.48 192.0 0.0 0 0
19.160 0.053 7607.742589999922 6.22 227.0 0.0 0 0
19.141 0.051 7608.488590000197 6.20 227.0 0.0 0 0
19.128 0.037 7608.546769999899 4.73 208.0 0.0 0 0
19.196 0.041 7608.619750000071 4.38 229.0 0.0 0 0
19.206 0.044 7608.664080000017 4.53 219.0 0.0 0 0
19.146 0.046 7608.708469999954 4.88 253.0 0.0 0 0
19.025 0.053 7608.751279999968 6.02 313.0 0.0 0 0
19.079 0.053 7609.489570000209 6.12 265.0 0.0 0 0
19.138 0.054 7609.533840000164 5.91 285.0 0.0 0 0
19.085 0.042 7609.600449999794 5.30 222.0 0.0 0 0
19.110 0.046 7609.644530000165 5.31 239.0 0.0 0 0
19.274 0.062 7609.693919999991 5.61 277.0 0.0 0 0
19.113 0.055 7610.503560000099 6.22 276.0 0.0 0 0
19.149 0.049 7610.554659999907 5.34 267.0 0.0 0 0
19.002 0.041 7610.618600000162 5.18 258.0 0.0 0 0
19.184 0.045 7610.662529999856 4.42 297.0 0.0 0 0
19.179 0.050 7610.70654999977 4.66 321.0 0.0 0 0
19.197 0.076 7611.523899999913 4.90 730.0 0.0 0 0
19.079 0.052 7611.633359999862 5.91 276.0 0.0 0 0
19.138 0.064 7611.679150000215 6.38 320.0 0.0 0 0
19.283 0.083 7612.481139999814 6.29 467.0 0.0 0 0
19.191 0.082 7612.521569999866 4.94 932.0 0.0 0 0
19.088 0.056 7612.561639999971 5.28 435.0 0.0 0 0
19.317 0.086 7612.5999099998735 5.43 713.0 0.0 0 0
19.014 0.073 7612.637529999949 6.26 621.0 0.0 0 0
19.081 0.080 7612.675379999913 6.11 735.0 0.0 0 0
19.074 0.061 7612.712989999913 5.22 510.0 0.0 0 0
19.032 0.066 7616.482619999908 5.78 565.0 0.0 0 0
18.918 0.073 7616.529440000188 4.85 1189.0 0.0 0 0
19.304 0.071 7616.5764100002125 5.53 484.0 0.0 0 0
19.204 0.060 7616.622800000012 5.11 491.0 0.0 0 0
19.146 0.061 7616.675509999972 5.08 563.0 0.0 0 0
19.173 0.074 7617.511779999826 6.24 490.0 0.0 0 0
19.340 0.086 7617.559669999871 6.21 466.0 0.0 0 0
19.268 0.083 7617.603839999996 5.72 502.0 0.0 0 0
19.348 0.076 7617.647590000182 4.97 520.0 0.0 0 0
19.220 0.082 7617.691339999903 5.22 626.0 0.0 0 0
19.197 0.062 7618.519090000074 4.76 508.0 0.0 0 0
19.171 0.061 7618.564609999768 5.02 474.0 0.0 0 0
19.084 0.064 7618.6082100002095 5.77 494.0 0.0 0 0
18.949 0.058 7618.651920000091 5.13 551.0 0.0 0 0
19.203 0.079 7618.693740000017 5.22 706.0 0.0 0 0
19.211 0.076 7619.554880000185 6.77 391.0 0.0 0 0
19.258 0.058 7621.4865000001155 6.33 247.0 0.0 0 0
19.167 0.051 7621.550259999931 5.54 289.0 0.0 0 0
19.231 0.055 7621.600540000014 5.73 282.0 0.0 0 0
19.075 0.056 7621.649749999866 6.09 353.0 0.0 0 0
19.250 0.076 7621.696440000087 6.85 366.0 0.0 0 0
19.226 0.047 7622.507530000061 5.11 224.0 0.0 0 0
19.164 0.044 7622.556749999989 4.90 222.0 0.0 0 0
19.173 0.050 7622.611099999864 4.95 300.0 0.0 0 0
19.171 0.044 7622.664729999844 3.97 306.0 0.0 0 0
19.223 0.050 7622.700710000005 4.50 344.0 0.0 0 0
19.146 0.058 7623.485650000162 5.91 304.0 0.0 0 0
